"Lambda(microns)","THROUGHPUT","THROUGHPUT"
0.880181640625,7.8043479485484E-008,3.9021739742742E-007
0.8802,1.1208871506558E-007,5.6044357532789E-007
0.8803,2.9738039293124E-007,1.4869019646562E-006
0.8804,4.8248185013933E-007,2.4124092506967E-006
0.8805,6.673206278788E-007,3.336603139394E-006
0.8806,8.5192413036381E-007,4.2596206518191E-006
0.8807,1.0363882746961E-006,5.1819413734803E-006
0.8808,1.220537832585E-006,6.1026891629249E-006
0.8809,1.4045818409746E-006,7.022909204873E-006
0.881,1.5882767451453E-006,7.9413837257267E-006
0.8811,1.7718995329899E-006,8.8594976649497E-006
0.88118193359375,1.9220516506055E-006,9.6102582530277E-006
0.8812,1.887119358769E-006,9.4355967938449E-006
0.8813,1.6939090401614E-006,8.4695452008069E-006
0.8814,1.5010834171256E-006,7.5054170856277E-006
0.8815,1.3083463810768E-006,6.5417319053842E-006
0.8816,1.1159586848437E-006,5.5797934242185E-006
0.8817,9.2369567012301E-007,4.6184783506151E-006
0.8818,7.3174671762806E-007,3.6587335881403E-006
0.8819,5.3995846334246E-007,2.6997923167123E-006
0.882,3.4841674899613E-007,1.7420837449807E-006
0.8821,1.571363442529E-007,7.8568172126448E-007
0.8821822265625,1.1377157845023E-011,5.6885789225115E-011
0.8822,3.4764435365807E-008,1.7382217682903E-007
0.8823,2.3017052832891E-007,1.1508526416446E-006
0.8824,4.2532035249358E-007,2.1266017624679E-006
0.8825,6.2021689128661E-007,3.1010844564331E-006
0.8826,8.1493562422414E-007,4.0746781211207E-006
0.8827,1.0093431837787E-006,5.0467159188936E-006
0.8828,1.2036086562784E-006,6.0180432813918E-006
0.8829,1.3975264776185E-006,6.9876323880926E-006
0.883,1.5913378496694E-006,7.9566892483469E-006
0.8831,1.7850574727766E-006,8.9252873638829E-006
0.883182421875,1.9445810524433E-006,9.7229052622166E-006
0.8832,1.9248993173517E-006,9.6244965867583E-006
0.8833,1.8131638435744E-006,9.0658192178722E-006
0.8834,1.7013576738288E-006,8.5067883691439E-006
0.8835,1.5898072682095E-006,7.9490363410475E-006
0.8836,1.4782074176548E-006,7.3910370882742E-006
0.8837,1.3668428176073E-006,6.8342140880365E-006
0.8838,1.2554496643385E-006,6.2772483216923E-006
0.8839,1.1441653788348E-006,5.7208268941742E-006
0.884,1.0330860710345E-006,5.1654303551724E-006
0.8841,9.2200971955772E-007,4.6100485977886E-006
0.88418271484375,8.3027952825585E-007,4.1513976412793E-006
0.8842,8.2604179606394E-007,4.1302089803197E-006
0.8843,8.0146195437526E-007,4.0073097718763E-006
0.8844,7.7690578764004E-007,3.8845289382002E-006
0.8845,7.5244322915795E-007,3.7622161457898E-006
0.8846,7.2793225424716E-007,3.6396612712358E-006
0.8847,7.0351042502709E-007,3.5175521251354E-006
0.8848,6.790448743934E-007,3.395224371967E-006
0.8849,6.5466393623128E-007,3.2733196811564E-006
0.885,6.3024381419744E-007,3.1512190709872E-006
0.8851,6.0584764098775E-007,3.0292382049387E-006
0.8851830078125,5.8566029951717E-007,2.9283014975859E-006
0.8852,5.7628109741528E-007,2.8814054870764E-006
0.8853,5.210618558796E-007,2.605309279398E-006
0.8854,4.6594123911279E-007,2.3297061955639E-006
0.8855,4.1082761029696E-007,2.0541380514848E-006
0.8856,3.5580254996232E-007,1.7790127498116E-006
0.8857,3.0079489510567E-007,1.5039744755283E-006
0.8858,2.4584291569685E-007,1.2292145784842E-006
0.8859,1.909644501654E-007,9.5482225082701E-007
0.886,1.3611898300269E-007,6.8059491501343E-007
0.8861,8.1337015357179E-008,4.0668507678589E-007
0.88618330078125,3.5735442704301E-008,1.786772135215E-007
0.8862,5.7681384652618E-008,2.8840692326309E-007
0.8863,1.8902160027496E-007,9.4510800137482E-007
0.8864,3.202564756376E-007,1.601282378188E-006
0.8865,4.5133843663137E-007,2.2566921831569E-006
0.8866,5.8233900688339E-007,2.9116950344169E-006
0.8867,7.1316184091813E-007,3.5658092045906E-006
0.8868,8.4384870322601E-007,4.2192435161301E-006
0.8869,9.7449002579288E-007,4.8724501289644E-006
0.887,1.1049164614576E-006,5.5245823072879E-006
0.8871,1.2353210164794E-006,6.1766050823971E-006
0.88718359375,1.3441401398384E-006,6.7207006991919E-006
0.8872,1.3536490314083E-006,6.7682451570417E-006
0.8873,1.4117032997565E-006,7.0585164987823E-006
0.8874,1.4695698410452E-006,7.347849205226E-006
0.8875,1.527374172224E-006,7.6368708611201E-006
0.8876,1.5852638608102E-006,7.9263193040509E-006
0.8877,1.6429491856678E-006,8.2147459283391E-006
0.8878,1.7007304344013E-006,8.5036521720066E-006
0.8879,1.758296359021E-006,8.7914817951049E-006
0.888,1.8157997520519E-006,9.0789987602595E-006
0.8881,1.8734151834444E-006,9.3670759172222E-006
0.8881837890625,1.9215007296163E-006,9.6075036480817E-006
0.8882,1.8984762230423E-006,9.4923811152115E-006
0.8883,1.7566951954266E-006,8.783475977133E-006
0.8884,1.6148858875796E-006,8.0744294378982E-006
0.8885,1.4733623958111E-006,7.3668119790553E-006
0.8886,1.3318376184413E-006,6.6591880922066E-006
0.8887,1.1904618012859E-006,5.9523090064296E-006
0.8888,1.0493330354594E-006,5.2466651772969E-006
0.8889,9.0824301611397E-007,4.5412150805698E-006
0.889,7.6737426660587E-007,3.8368713330293E-006
0.8891,6.2657099134893E-007,3.1328549567446E-006
0.88918408203125,5.08297031336E-007,2.54148515668E-006
0.8892,5.2057159729878E-007,2.6028579864939E-006
0.8893,5.9769027052968E-007,2.9884513526484E-006
0.8894,6.7467689874074E-007,3.3733844937037E-006
0.8895,7.5164985022213E-007,3.7582492511106E-006
0.8896,8.2847614128505E-007,4.1423807064252E-006
0.8897,9.0521858825361E-007,4.5260929412681E-006
0.8898,9.8196835336924E-007,4.9098417668462E-006
0.8899,1.0585495862614E-006,5.2927479313069E-006
0.89,1.1351522522148E-006,5.6757612610742E-006
0.8901,1.211571846129E-006,6.0578592306448E-006
0.890184375,1.2760854153042E-006,6.3804270765208E-006
0.8902,1.2651247899034E-006,6.3256239495169E-006
0.8903,1.1949013901178E-006,5.974506950589E-006
0.8904,1.1247533237523E-006,5.6237666187615E-006
0.8905,1.0547790039652E-006,5.2738950198261E-006
0.8906,9.8477542897779E-007,4.923877144889E-006
0.8907,9.1493280815072E-007,4.5746640407536E-006
0.8908,8.4507420145339E-007,4.2253710072669E-006
0.8909,7.7529159295783E-007,3.8764579647892E-006
0.891,7.0565069748479E-007,3.5282534874239E-006
0.8911,6.3601366780415E-007,3.1800683390208E-006
0.89118466796875,5.7715858103125E-007,2.8857929051562E-006
0.8912,5.9317341264542E-007,2.9658670632271E-006
0.8913,6.9750590423927E-007,3.4875295211964E-006
0.8914,8.0172187046434E-007,4.0086093523217E-006
0.8915,9.059056118862E-007,4.529528059431E-006
0.8916,1.0098977161411E-006,5.0494885807056E-006
0.8917,1.113876644046E-006,5.5693832202301E-006
0.8918,1.2176441602E-006,6.088220801E-006
0.8919,1.3212942706128E-006,6.6064713530639E-006
0.892,1.4249597128652E-006,7.1247985643261E-006
0.8921,1.528384168142E-006,7.6419208407099E-006
0.89218486328125,1.6161889961421E-006,8.0809449807106E-006
0.8922,1.6050066150082E-006,8.0250330750409E-006
0.8923,1.5310270338603E-006,7.6551351693015E-006
0.8924,1.4571287760458E-006,7.2856438802291E-006
0.8925,1.3834412147869E-006,6.9172060739347E-006
0.8926,1.3096994549735E-006,6.5484972748675E-006
0.8927,1.2361549093084E-006,6.180774546542E-006
0.8928,1.1625701573322E-006,5.812850786661E-006
0.8929,1.0891691628014E-006,5.4458458140072E-006
0.893,1.0157419289908E-006,5.078709644954E-006
0.8931,9.4239705533256E-007,4.7119852766628E-006
0.89318515625,8.8007428780366E-007,4.4003714390183E-006
0.8932,8.6695316775134E-007,4.3347658387567E-006
0.8933,7.7853358036084E-007,3.8926679018042E-006
0.8934,6.9027860988098E-007,3.4513930494049E-006
0.8935,6.0205137533978E-007,3.0102568766989E-006
0.8936,5.1392455034542E-007,2.5696227517271E-006
0.8937,4.2593812436942E-007,2.1296906218471E-006
0.8938,3.3800450682161E-007,1.690022534108E-006
0.8939,2.5019518531734E-007,1.2509759265867E-006
0.894,1.6245539555176E-007,8.1227697775881E-007
0.8941,7.481683270612E-008,3.740841635306E-007
0.89418544921875,1.071157019935E-011,5.3557850996752E-011
0.8942,1.0710811369661E-011,5.3554056848303E-011
0.8943,1.0704592567675E-011,5.3522962838373E-011
0.8944,1.0699367015942E-011,5.3496835079711E-011
0.8945,1.0693135691624E-011,5.3465678458122E-011
0.8946,1.0686899537375E-011,5.3434497686877E-011
0.8947,1.0681653969621E-011,5.3408269848105E-011
0.8948,1.067540409008E-011,5.33770204504E-011
0.8949,1.067014500177E-011,5.335072500885E-011
0.895,1.0663882578592E-011,5.331941289296E-011
0.8951,1.0657615819155E-011,5.3288079095776E-011
0.8951857421875,1.065309124443E-011,5.3265456222148E-011
0.8952,1.9282588766239E-008,9.6412943831196E-008
0.8953,1.5435909791872E-007,7.717954895936E-007
0.8954,2.8930312092053E-007,1.4465156046026E-006
0.8955,4.2407295633721E-007,2.1203647816861E-006
0.8956,5.5868279865452E-007,2.7934139932726E-006
0.8957,6.9319720733021E-007,3.4659860366511E-006
0.8958,8.2749902518668E-007,4.1374951259334E-006
0.8959,9.6172996593459E-007,4.8086498296729E-006
0.896,1.0957226184086E-006,5.478613092043E-006
0.8961,1.2295546753702E-006,6.1477733768511E-006
0.8961859375,1.344545782961E-006,6.7227289148049E-006
0.8962,1.3304864666891E-006,6.6524323334454E-006
0.8963,1.2304507184973E-006,6.1522535924864E-006
0.8964,1.1306388375554E-006,5.6531941877769E-006
0.8965,1.0308302423856E-006,5.1541512119282E-006
0.8966,9.3114015008654E-007,4.6557007504327E-006
0.8967,8.3164650429689E-007,4.1582325214844E-006
0.8968,7.3218463408232E-007,3.6609231704116E-006
0.8969,6.3290098021323E-007,3.1645049010662E-006
0.897,5.336681113524E-007,2.668340556762E-006
0.8971,4.3455495184261E-007,2.172774759213E-006
0.89718623046875,3.4921321095438E-007,1.7460660547719E-006
0.8972,3.6051802056506E-007,1.8025901028253E-006
0.8973,4.4252863320967E-007,2.2126431660483E-006
0.8974,5.2448818717384E-007,2.6224409358692E-006
0.8975,6.0630606516892E-007,3.0315303258446E-006
0.8976,6.8802352378141E-007,3.440117618907E-006
0.8977,7.6971244176982E-007,3.8485622088491E-006
0.8978,8.5123626829033E-007,4.2561813414517E-006
0.8979,9.3274652331484E-007,4.6637326165742E-006
0.898,1.0140761134344E-006,5.0703805671722E-006
0.8981,1.0953058801472E-006,5.4765294007362E-006
0.8981865234375,1.1656013736172E-006,5.8280068680858E-006
0.8982,1.1732922496745E-006,5.8664612483724E-006
0.8983,1.2302110451743E-006,6.1510552258715E-006
0.8984,1.2871786298668E-006,6.4358931493342E-006
0.8985,1.3439592571896E-006,6.7197962859478E-006
0.8986,1.4006679791868E-006,7.0033398959342E-006
0.8987,1.4574411432112E-006,7.287205716056E-006
0.8988,1.5140110595265E-006,7.5700552976325E-006
0.8989,1.5705087601766E-006,7.8525438008831E-006
0.899,1.6270865034991E-006,8.1354325174955E-006
0.8991,1.6834455444826E-006,8.417227722413E-006
0.89918681640625,1.732456522888E-006,8.6622826144398E-006
0.8992,1.7277726967582E-006,8.6388634837912E-006
0.8993,1.6921066393977E-006,8.4605331969886E-006
0.8994,1.6564829952129E-006,8.2824149760643E-006
0.8995,1.6210532891077E-006,8.1052664455386E-006
0.8996,1.5855107806064E-006,7.9275539030321E-006
0.8997,1.5501558975913E-006,7.7507794879565E-006
0.8998,1.5146949716097E-006,7.5734748580484E-006
0.8999,1.4792765862641E-006,7.3963829313203E-006
0.9,1.4440360979119E-006,7.2201804895596E-006
0.9001,1.4085173052535E-006,7.0425865262673E-006
0.90018701171875,1.3777664064197E-006,6.8888320320984E-006
0.9002,1.3774773560869E-006,6.8873867804344E-006
0.9003,1.3751236347045E-006,6.8756181735227E-006
0.9004,1.3727714138028E-006,6.863857069014E-006
0.9005,1.3705491408464E-006,6.852745704232E-006
0.9006,1.3681998697192E-006,6.8409993485958E-006
0.9007,1.36597998007E-006,6.82989990035E-006
0.9008,1.363633358698E-006,6.81816679349E-006
0.9009,1.361288244902E-006,6.8064412245101E-006
0.901,1.3590720463361E-006,6.7953602316803E-006
0.9011,1.3567322811639E-006,6.7836614058196E-006
0.9011873046875,1.3548016775193E-006,6.7740083875964E-006
0.9012,1.3434724619956E-006,6.7173623099778E-006
0.9013,1.2541825414434E-006,6.2709127072169E-006
0.9014,1.1650283759811E-006,5.8251418799054E-006
0.9015,1.0761109699487E-006,5.3805548497433E-006
0.9016,9.8722027560151E-007,4.9361013780075E-006
0.9017,8.9846573564703E-007,4.4923286782351E-006
0.9018,8.0992319710951E-007,4.0496159855476E-006
0.9019,7.214326493829E-007,3.6071632469145E-006
0.902,6.3313784153242E-007,3.1656892076621E-006
0.9021,5.4491267073505E-007,2.7245633536753E-006
0.90218759765625,4.6774146289913E-007,2.3387073144956E-006
0.9022,4.8341841966362E-007,2.4170920983181E-006
0.9023,6.0976771040178E-007,3.0488385520089E-006
0.9024,7.3587386202897E-007,3.6793693101448E-006
0.9025,8.6186295040476E-007,4.3093147520238E-006
0.9026,9.8758491294847E-007,4.9379245647424E-006
0.9027,1.1131086525752E-006,5.5655432628762E-006
0.9028,1.2385502572144E-006,6.1927512860721E-006
0.9029,1.3636890391931E-006,6.8184451959655E-006
0.903,1.4887687454981E-006,7.4438437274903E-006
0.9031,1.6136252363983E-006,8.0681261819916E-006
0.903187890625,1.7232113192925E-006,8.6160565964627E-006
0.9032,1.722589000317E-006,8.6129450015848E-006
0.9033,1.7176137832821E-006,8.5880689164103E-006
0.9034,1.7124816976672E-006,8.5624084883361E-006
0.9035,1.7073544452335E-006,8.5367722261673E-006
0.9036,1.7023918618795E-006,8.5119593093977E-006
0.9037,1.69727382644E-006,8.4863691322001E-006
0.9038,1.6923195405087E-006,8.4615977025437E-006
0.9039,1.68721074512E-006,8.4360537256E-006
0.904,1.6821069989143E-006,8.4105349945714E-006
0.9041,1.6771683142197E-006,8.3858415710986E-006
0.90418818359375,1.6726779278402E-006,8.3633896392009E-006
0.9042,1.6602257381507E-006,8.3011286907534E-006
0.9043,1.5550761932058E-006,7.7753809660288E-006
0.9044,1.4499227192134E-006,7.2496135960671E-006
0.9045,1.3449213964912E-006,6.724606982456E-006
0.9046,1.2401888769459E-006,6.2009443847296E-006
0.9047,1.1354824811504E-006,5.6774124057522E-006
0.9048,1.0309286995389E-006,5.1546434976946E-006
0.9049,9.2661474372939E-007,4.633073718647E-006
0.905,8.223568527579E-007,4.1117842637895E-006
0.9051,7.1832054124061E-007,3.591602706203E-006
0.90518837890625,6.2643340971744E-007,3.1321670485872E-006
0.9052,6.3060876567914E-007,3.1530438283957E-006
0.9053,6.6650764864466E-007,3.3325382432233E-006
0.9054,7.0241813858951E-007,3.5120906929475E-006
0.9055,7.3821159279665E-007,3.6910579639833E-006
0.9056,7.7402335007738E-007,3.8701167503869E-006
0.9057,8.0971121507237E-007,4.0485560753619E-006
0.9058,8.4534452024016E-007,4.2267226012008E-006
0.9059,8.8100603509221E-007,4.405030175461E-006
0.906,9.1653340860484E-007,4.5826670430242E-006
0.9061,9.5200753788152E-007,4.7600376894076E-006
0.906188671875,9.8349938553305E-007,4.9174969276653E-006
0.9062,9.7753442035109E-007,4.8876721017555E-006
0.9063,9.2482889741728E-007,4.6241444870864E-006
0.9064,8.7228305775139E-007,4.3614152887569E-006
0.9065,8.1972808365214E-007,4.0986404182607E-006
0.9066,7.6725082973389E-007,3.8362541486695E-006
0.9067,7.1491871158016E-007,3.5745935579008E-006
0.9068,6.6259240938955E-007,3.3129620469477E-006
0.9069,6.1040157890895E-007,3.0520078945447E-006
0.907,5.5822656284934E-007,2.7911328142467E-006
0.9071,5.0613054487356E-007,2.5306527243678E-006
0.90718896484375,4.5988756900913E-007,2.2994378450457E-006
0.9072,4.6826964483488E-007,2.3413482241744E-006
0.9073,5.441198360448E-007,2.720599180224E-006
0.9074,6.1985382364233E-007,3.0992691182117E-006
0.9075,6.955369412655E-007,3.4776847063275E-006
0.9076,7.7104537543052E-007,3.8552268771526E-006
0.9077,8.4651683648458E-007,4.2325841824229E-006
0.9078,9.2179905438583E-007,4.6089952719292E-006
0.9079,9.9696447464162E-007,4.9848223732081E-006
0.908,1.0721138942878E-006,5.3605694714391E-006
0.9081,1.1470538677343E-006,5.7352693386714E-006
0.9081892578125,1.2138448581212E-006,6.0692242906058E-006
0.9082,1.2067780921288E-006,6.0338904606441E-006
0.9083,1.1411552731626E-006,5.705776365813E-006
0.9084,1.0755181036506E-006,5.377590518253E-006
0.9085,1.0100753907684E-006,5.0503769538418E-006
0.9086,9.4463088097169E-007,4.7231544048584E-006
0.9087,8.792860330234E-007,4.396430165117E-006
0.9088,8.141174056161E-007,4.0705870280805E-006
0.9089,7.4896574640697E-007,3.7448287320349E-006
0.909,6.8397837111448E-007,3.4198918555724E-006
0.9091,6.1902138940675E-007,3.0951069470337E-006
0.909189453125,5.609999662962E-007,2.804999831481E-006
0.9092,5.6535978473566E-007,2.8267989236783E-006
0.9093,6.0671833918055E-007,3.0335916959027E-006
0.9094,6.4795821643465E-007,3.2397910821733E-006
0.9095,6.89132605951E-007,3.445663029755E-006
0.9096,7.3031024769208E-007,3.6515512384604E-006
0.9097,7.7135734131076E-007,3.8567867065538E-006
0.9098,8.1241529461224E-007,4.0620764730612E-006
0.9099,8.5333490696509E-007,4.2666745348254E-006
0.91,8.9418860519366E-007,4.4709430259683E-006
0.9101,9.3506555242886E-007,4.6753277621443E-006
0.91018974609375,9.7161930560935E-007,4.8580965280467E-006
0.9102,9.615816428076E-007,4.807908214038E-006
0.9103,8.6377476118243E-007,4.3188738059122E-006
0.9104,7.661929983657E-007,3.8309649918285E-006
0.9105,6.6868288288402E-007,3.3434144144201E-006
0.9106,5.7137984635545E-007,2.8568992317772E-006
0.9107,4.7416715787097E-007,2.3708357893549E-006
0.9108,3.7710800432146E-007,1.8855400216073E-006
0.9109,2.8022895948139E-007,1.4011447974069E-006
0.911,1.8346823298327E-007,9.1734116491637E-007
0.9111,8.6861614247308E-008,4.3430807123654E-007
0.9111900390625,9.5530708320202E-012,4.7765354160101E-011
0.9112,4.7124365118336E-009,2.3562182559168E-008
0.9113,5.1884205228107E-008,2.5942102614053E-007
0.9114,9.8989791012051E-008,4.9494895506025E-007
0.9115,1.460148832468E-007,7.3007441623398E-007
0.9116,1.929642998677E-007,9.6482149933848E-007
0.9117,2.3986059126169E-007,1.1993029563084E-006
0.9118,2.86662848012E-007,1.43331424006E-006
0.9119,3.3338919680137E-007,1.6669459840069E-006
0.912,3.8007542098679E-007,1.9003771049339E-006
0.9121,4.2665458880966E-007,2.1332729440483E-006
0.91219033203125,4.6870508062763E-007,2.3435254031381E-006
0.9122,4.7547559388128E-007,2.3773779694064E-006
0.9123,5.4539915223512E-007,2.7269957611756E-006
0.9124,6.1520834643881E-007,3.0760417321941E-006
0.9125,6.8496775870848E-007,3.4248387935424E-006
0.9126,7.5455456405009E-007,3.7727728202505E-006
0.9127,8.240267077304E-007,4.120133538652E-006
0.9128,8.9346841116752E-007,4.4673420558376E-006
0.9129,9.6271743495505E-007,4.8135871747753E-006
0.913,1.0318514457805E-006,5.1592572289027E-006
0.9131,1.1009756359455E-006,5.5048781797275E-006
0.913190625,1.1634317506793E-006,5.8171587533965E-006
0.9132,1.1603934127254E-006,5.8019670636271E-006
0.9133,1.12811887641E-006,5.6405943820501E-006
0.9134,1.0957859363395E-006,5.4789296816975E-006
0.9135,1.0635039553011E-006,5.3175197765056E-006
0.9136,1.0313705096677E-006,5.1568525483387E-006
0.9137,9.9918782476392E-007,4.9959391238196E-006
0.9138,9.670563845753E-007,4.8352819228765E-006
0.9139,9.3506456054781E-007,4.675322802739E-006
0.914,9.0303274689983E-007,4.5151637344992E-006
0.9141,8.7113568869945E-007,4.3556784434972E-006
